state,year,population_2011,district_count,total_cases,cases_per_100k,total_cases_lag1,total_cases_lag2,total_cases_lag3,total_deaths_lag1,cases_per_100k_lag1,cases_per_100k_lag2,cases_per_100k_lag3,deaths_per_100k_lag1,cases_rate_roll3,cases_yoy_change,rate_yoy_change,next_year_cases,next_year_rate,high_risk_next_year,selected_region
Madhya Pradesh,2007,72626809,48,90829,125.06263355175085,96160,104317,132094,56,132.40289821903093,143.63428799412074,181.8804953966792,0.07710651310592484,152.63922720327696,-0.055438851913477534,-0.05543885191347744,105312,145.00430550377067,0,no
Madhya Pradesh,2008,72626809,48,105312,145.00430550377067,90829,96160,104317,41,125.06263355175085,132.40289821903093,143.63428799412074,0.056452982809694977,133.69993992163418,0.15945347851457134,0.15945347851457137,87628,120.6551701865354,0,no
Madhya Pradesh,2009,72626809,48,87628,120.6551701865354,105312,90829,96160,53,145.00430550377067,125.06263355175085,132.40289821903093,0.07297580704667887,134.1566124248508,-0.16792008508052264,-0.16792008508052264,87165,120.01766455139176,0,no
Madhya Pradesh,2010,72626809,48,87165,120.01766455139176,87628,105312,90829,26,120.6551701865354,145.00430550377067,125.06263355175085,0.0357994525134651,130.24070308068565,-0.005283699274204592,-0.005283699274204685,91851,126.46982741593396,0,no
Madhya Pradesh,2011,72626809,48,91851,126.46982741593396,87165,87628,105312,31,120.01766455139176,120.6551701865354,145.00430550377067,0.042683962612208394,128.5590467472326,0.053760110135949064,0.053760110135948995,76538,105.38532678752276,0,no
Madhya Pradesh,2012,72626809,50,76538,105.38532678752276,91851,87165,87628,109,126.46982741593396,120.01766455139176,120.6551701865354,0.1500823201526037,122.38088738462038,-0.16671565905651545,-0.16671565905651553,78260,107.75635206552997,0,no
Madhya Pradesh,2013,72626809,50,78260,107.75635206552997,76538,91851,87165,43,105.38532678752276,126.46982741593396,120.01766455139176,0.05920678684919229,117.2909395849495,0.022498628132430948,0.02249862813243115,96879,133.39289077123024,0,no
Madhya Pradesh,2014,72626809,50,96879,133.39289077123024,78260,76538,91851,49,107.75635206552997,105.38532678752276,126.46982741593396,0.06746819896768423,113.20383542299555,0.2379120879120879,0.23791208791208804,100597,138.51221248065573,0,no
Madhya Pradesh,2015,72626809,51,100597,138.51221248065573,96879,78260,76538,26,133.39289077123024,107.75635206552997,105.38532678752276,0.0357994525134651,115.51152320809433,0.03837777020819785,0.038377770208197715,69106,95.15219097675075,0,no
Madhya Pradesh,2016,72626809,51,69106,95.15219097675075,100597,96879,78260,24,138.51221248065573,133.39289077123024,107.75635206552997,0.033045648473967786,126.55381843913865,-0.3130411443681223,-0.31304114436812236,47541,65.45929892087094,0,no
Madhya Pradesh,2017,72626809,51,47541,65.45929892087094,69106,100597,96879,3,95.15219097675075,138.51221248065573,133.39289077123024,0.004130706059245973,122.35243140954556,-0.31205684021647906,-0.31205684021647906,22279,30.676000097980346,0,no
Madhya Pradesh,2018,72626809,51,22279,30.676000097980346,47541,69106,100597,5,65.45929892087094,95.15219097675075,138.51221248065573,0.0068845100987432895,99.70790079275913,-0.5313729202162344,-0.5313729202162344,14147,19.479032873384263,0,no
Madhya Pradesh,2019,72626809,51,14147,19.479032873384263,22279,47541,69106,1,30.676000097980346,65.45929892087094,95.15219097675075,0.0013769020197486577,63.76249666520067,-0.36500740607747206,-0.365007406077472,6760,9.307857653500927,0,no
Madhya Pradesh,2020,72626809,51,6760,9.307857653500927,14147,22279,47541,3,19.479032873384263,30.676000097980346,65.45929892087094,0.004130706059245973,38.53811063074518,-0.5221601753021842,-0.5221601753021843,3166,4.3592717945242505,0,no
Madhya Pradesh,2021,72626809,49,3166,4.3592717945242505,6760,14147,22279,1,9.307857653500927,19.479032873384263,30.676000097980346,0.0013769020197486577,19.820963541621847,-0.5316568047337278,-0.5316568047337278,3826,5.268027127558365,0,no
Madhya Pradesh,2022,72626809,52,3826,5.268027127558365,3166,6760,14147,0,4.3592717945242505,9.307857653500927,19.479032873384263,0.0,11.048720773803147,0.20846493998736576,0.2084649399873658,3794,5.223966262926408,0,no
Madhya Pradesh,2023,72626809,52,3794,5.223966262926408,3826,3166,6760,0,5.268027127558365,4.3592717945242505,9.307857653500927,0.0,6.311718858527847,-0.00836382645060115,-0.008363826450601165,277,0.3814018594703782,0,no
Maharashtra,2003,112374333,36,62947,56.01546039877273,45568,56043,81406,43,40.550185067616816,49.871708693478965,72.44180928753543,0.038264965719529566,54.287901016210405,0.38138606039325845,0.3813860603932585,68988,61.39124314090478,0,no
Maharashtra,2004,112374333,36,68988,61.39124314090478,62947,45568,56043,85,56.01546039877273,40.550185067616816,49.871708693478965,0.07564004851534914,48.81245138662283,0.0959696252402815,0.09596962524028145,47608,42.3655462319852,0,no
Maharashtra,2005,112374333,36,47608,42.3655462319852,68988,62947,45568,61,61.39124314090478,56.01546039877273,40.550185067616816,0.05428285834630938,52.652296202431444,-0.30990896967588566,-0.3099089696758856,54420,48.427428708297654,0,no
Maharashtra,2006,112374333,36,54420,48.427428708297654,47608,68988,62947,104,42.3655462319852,61.39124314090478,56.01546039877273,0.09254782406583895,53.257416590554236,0.1430851957654176,0.14308519576541767,67850,60.378556373722816,0,no
Maharashtra,2007,112374333,36,67850,60.378556373722816,54420,47608,68988,133,48.427428708297654,42.3655462319852,61.39124314090478,0.11835442885342864,50.72807269372921,0.2467842704887909,0.2467842704887908,67333,59.91848690216475,0,no
Maharashtra,2008,112374333,36,67333,59.91848690216475,67850,54420,47608,182,60.378556373722816,48.427428708297654,42.3655462319852,0.16195869211521816,50.39051043800189,-0.007619749447310243,-0.007619749447310238,93818,83.48703613662383,0,no
Maharashtra,2009,112374333,36,93818,83.48703613662383,67333,67850,54420,148,59.91848690216475,60.378556373722816,48.427428708297654,0.1317026727090785,56.24149066139507,0.3933435314036208,0.3933435314036207,139198,123.86992321458317,0,no
Maharashtra,2010,112374333,36,139198,123.86992321458317,93818,67333,67850,227,83.48703613662383,59.91848690216475,60.378556373722816,0.20200342368216773,67.92802647083714,0.483702487795519,0.483702487795519,96577,85.9422231231397,0,no
Maharashtra,2011,112374333,36,96577,85.9422231231397,139198,93818,67333,200,123.86992321458317,83.48703613662383,59.91848690216475,0.17797658474199798,89.09181541779058,-0.30618974410551875,-0.3061897441055187,58517,52.07327904673748,0,no
Maharashtra,2012,112374333,36,58517,52.07327904673748,96577,139198,93818,118,85.9422231231397,123.86992321458317,83.48703613662383,0.1050061849977788,97.76639415811557,-0.3940896900918438,-0.3940896900918438,43677,38.86741645888123,0,no
Maharashtra,2013,112374333,36,43677,38.86741645888123,58517,96577,139198,96,52.07327904673748,85.9422231231397,123.86992321458317,0.08542876067615902,87.29514179482011,-0.2536015175077328,-0.2536015175077328,53385,47.50639988225781,0,no
Maharashtra,2014,112374333,36,53385,47.50639988225781,43677,58517,96577,80,38.86741645888123,52.07327904673748,85.9422231231397,0.0711906338967992,58.960972876252804,0.2222680129129748,0.22226801291297474,56603,50.37004313075656,0,no
Maharashtra,2015,112374333,36,56603,50.37004313075656,53385,43677,58517,68,47.50639988225781,38.86741645888123,52.07327904673748,0.06051203881227931,46.14903179595884,0.060279104617401894,0.06027910461740187,23983,21.342062159336688,0,no
Maharashtra,2016,112374333,37,23983,21.342062159336688,56603,53385,43677,59,50.37004313075656,47.50639988225781,38.86741645888123,0.0525030924988894,45.58128649063187,-0.5762945426920835,-0.5762945426920835,17710,15.759826578903922,0,no
Maharashtra,2017,112374333,37,17710,15.759826578903922,23983,56603,53385,26,21.342062159336688,50.37004313075656,47.50639988225781,0.023136956016459737,39.73950172411702,-0.26156027185923364,-0.2615602718592336,10757,9.572470610348361,0,no
Maharashtra,2018,112374333,37,10757,9.572470610348361,17710,23983,56603,20,15.759826578903922,21.342062159336688,50.37004313075656,0.0177976584741998,29.157310622999052,-0.3926030491247883,-0.39260304912478833,8866,7.88970200161277,0,no
Maharashtra,2019,112374333,37,8866,7.88970200161277,10757,17710,23983,13,9.572470610348361,15.759826578903922,21.342062159336688,0.011568478008229868,15.55811978286299,-0.17579250720461095,-0.17579250720461098,15215,13.539568684247497,0,no
Maharashtra,2020,112374333,37,15215,13.539568684247497,8866,10757,17710,7,7.88970200161277,9.572470610348361,15.759826578903922,0.006229180465969929,11.073999730288351,0.7161064741709903,0.7161064741709905,19318,17.190758320229584,0,no
Maharashtra,2021,112374333,39,19318,17.190758320229584,15215,8866,10757,12,13.539568684247497,7.88970200161277,9.572470610348361,0.010678595084519878,10.333913765402876,0.2696680906999671,0.269668090699967,15451,13.749581054243055,0,no
Maharashtra,2022,112374333,37,15451,13.749581054243055,19318,15215,8866,16,17.190758320229584,13.539568684247497,7.88970200161277,0.014238126779359837,12.87334300202995,-0.2001760016564862,-0.20017600165648605,16159,14.379618164229727,0,no
Maharashtra,2023,112374333,37,16159,14.379618164229727,15451,19318,15215,26,13.749581054243055,17.190758320229584,13.539568684247497,0.023136956016459737,14.826636019573378,0.045822276875283154,0.045822276875283084,2875,2.558413405666221,0,no
Manipur,2003,2855794,10,2589,90.6577995471662,1268,943,1064,9,44.40096169401575,33.02058902007638,37.25758930791226,0.3151487817398594,38.2263800073348,1.0417981072555205,1.04179810725552,2736,95.80522964891726,0,no
Manipur,2004,2855794,10,2736,95.80522964891726,2589,1268,943,17,90.6577995471662,44.40096169401575,33.02058902007638,0.5952810321752899,56.02645008708611,0.056778679026651215,0.05677867902665143,2071,72.51923633147209,0,no
Manipur,2005,2855794,11,2071,72.51923633147209,2736,2589,1268,8,95.80522964891726,90.6577995471662,44.40096169401575,0.28013225043543055,76.95466363003307,-0.24305555555555555,-0.24305555555555564,2709,94.85978330369768,0,no
Manipur,2006,2855794,11,2709,94.85978330369768,2071,2736,2589,3,72.51923633147209,95.80522964891726,90.6577995471662,0.10504959391328647,86.32742184251852,0.3080637373249638,0.3080637373249639,1194,41.80973837748801,0,no
Manipur,2007,2855794,11,1194,41.80973837748801,2709,2071,2736,8,94.85978330369768,72.51923633147209,95.80522964891726,0.28013225043543055,87.72808309469569,-0.5592469545957918,-0.5592469545957919,708,24.791704163535602,0,no
Manipur,2008,2855794,12,708,24.791704163535602,1194,2709,2071,4,41.80973837748801,94.85978330369768,72.51923633147209,0.14006612521771528,69.72958600421926,-0.40703517587939697,-0.407035175879397,1069,37.432671964434405,0,no
Manipur,2009,2855794,12,1069,37.432671964434405,708,1194,2709,2,24.791704163535602,41.80973837748801,94.85978330369768,0.07003306260885764,53.8204086149071,0.5098870056497176,0.5098870056497176,947,33.16065514529409,0,no
Manipur,2010,2855794,12,947,33.16065514529409,1069,708,1194,1,37.432671964434405,24.791704163535602,41.80973837748801,0.03501653130442882,34.678038168486005,-0.11412535079513564,-0.11412535079513554,714,25.00180335136218,0,no
Manipur,2011,2855794,12,714,25.00180335136218,947,1069,708,4,33.16065514529409,37.432671964434405,24.791704163535602,0.14006612521771528,31.795010424421367,-0.24604012671594508,-0.246040126715945,255,8.929215482629349,0,no
Manipur,2012,2855794,12,255,8.929215482629349,714,947,1069,1,25.00180335136218,33.16065514529409,37.432671964434405,0.03501653130442882,31.865043487030224,-0.6428571428571429,-0.6428571428571429,120,4.201983756531459,0,no
Manipur,2013,2855794,12,120,4.201983756531459,255,714,947,0,8.929215482629349,25.00180335136218,33.16065514529409,0.0,22.36389132642854,-0.5294117647058824,-0.5294117647058822,145,5.077397039142179,0,no
Manipur,2014,2855794,12,145,5.077397039142179,120,255,714,0,4.201983756531459,8.929215482629349,25.00180335136218,0.0,12.711000863507664,0.20833333333333334,0.20833333333333312,216,7.563570761756626,0,no
Manipur,2015,2855794,13,216,7.563570761756626,145,120,255,0,5.077397039142179,4.201983756531459,8.929215482629349,0.0,6.069532092767663,0.4896551724137931,0.48965517241379336,122,4.272016819140315,0,no
Manipur,2016,2855794,13,122,4.272016819140315,216,145,120,0,7.563570761756626,5.077397039142179,4.201983756531459,0.0,5.614317185810088,-0.4351851851851852,-0.43518518518518534,80,2.8013225043543057,0,no
Manipur,2017,2855794,13,80,2.8013225043543057,122,216,145,0,4.272016819140315,7.563570761756626,5.077397039142179,0.0,5.637661540013039,-0.3442622950819672,-0.3442622950819671,12,0.4201983756531459,0,no
Manipur,2018,2855794,13,12,0.4201983756531459,80,122,216,0,2.8013225043543057,4.272016819140315,7.563570761756626,0.0,4.878970028417083,-0.85,-0.85,16,0.5602645008708611,0,no
Manipur,2019,2855794,13,16,0.5602645008708611,12,80,122,0,0.4201983756531459,2.8013225043543057,4.272016819140315,0.0,2.4978458997159225,0.3333333333333333,0.33333333333333315,36,1.2605951269594375,0,no
Manipur,2020,2855794,16,36,1.2605951269594375,16,12,80,0,0.5602645008708611,0.4201983756531459,2.8013225043543057,0.0,1.2605951269594375,1.25,1.25,18,0.6302975634797188,0,no
Manipur,2021,2855794,15,18,0.6302975634797188,36,16,12,2,1.2605951269594375,0.5602645008708611,0.4201983756531459,0.07003306260885764,0.7470193344944814,-0.5,-0.5,30,1.0504959391328648,0,no
Manipur,2022,2855794,17,30,1.0504959391328648,18,36,16,0,0.6302975634797188,1.2605951269594375,0.5602645008708611,0.0,0.8170523971033391,0.6666666666666666,0.6666666666666669,34,1.1905620643505799,0,no
Manipur,2023,2855794,16,34,1.1905620643505799,30,18,36,0,1.0504959391328648,0.6302975634797188,1.2605951269594375,0.0,0.980462876524007,0.13333333333333333,0.13333333333333314,11,0.38518184434871705,0,no
Meghalaya,2003,2966889,3,18366,619.0322590430583,17918,20630,13699,41,603.9322670986343,695.3411469050577,461.7294411755883,1.3819189056280838,587.0009517264267,0.025002790490010047,0.025002790490010154,18080,609.3925320428233,1,no
Meghalaya,2004,2966889,5,18080,609.3925320428233,18366,17918,20630,38,619.0322590430583,603.9322670986343,695.3411469050577,1.2808028881431022,639.4352243489167,-0.015572253076336709,-0.015572253076336801,16816,566.7889833424844,1,no
Meghalaya,2005,2966889,5,16816,566.7889833424844,18080,18366,17918,29,609.3925320428233,619.0322590430583,603.9322670986343,0.9774548356881568,610.7856860615053,-0.06991150442477877,-0.0699115044247787,29924,1008.5985690735313,1,no
Meghalaya,2006,2966889,5,29924,1008.5985690735313,16816,18080,18366,41,566.7889833424844,609.3925320428233,619.0322590430583,1.3819189056280838,598.4045914761219,0.7794957183634633,0.7794957183634634,36337,1224.7509091172606,1,no
Meghalaya,2007,2966889,7,36337,1224.7509091172606,29924,16816,18080,167,1008.5985690735313,566.7889833424844,609.3925320428233,5.628791639997317,728.2600281529463,0.21430958428017644,0.2143095842801764,39616,1335.2707162283457,1,no
Meghalaya,2008,2966889,7,39616,1335.2707162283457,36337,29924,16816,237,1224.7509091172606,1008.5985690735313,566.7889833424844,7.988165381313558,933.3794871777587,0.0902385997743347,0.09023859977433477,76759,2587.1881287099045,1,no
Meghalaya,2009,2966889,7,76759,2587.1881287099045,39616,36337,29924,73,1335.2707162283457,1224.7509091172606,1008.5985690735313,2.4604897588012222,1189.5400648063792,0.9375757269789984,0.9375757269789982,41642,1403.55773336987,1,no
Meghalaya,2010,2966889,7,41642,1403.55773336987,76759,39616,36337,192,2587.1881287099045,1335.2707162283457,1224.7509091172606,6.471425119038832,1715.73658468517,-0.45749684076134395,-0.4574968407613439,25143,847.453342541632,1,no
Meghalaya,2011,2966889,7,25143,847.453342541632,41642,76759,39616,87,1403.55773336987,2587.1881287099045,1335.2707162283457,2.9323645070644706,1775.3388594360401,-0.3962105566495365,-0.3962105566495366,20834,702.2170360940365,1,no
Meghalaya,2012,2966889,7,20834,702.2170360940365,25143,41642,76759,53,847.453342541632,1403.55773336987,2587.1881287099045,1.7863829755680107,1612.7330682071354,-0.17137970806984051,-0.17137970806984051,24727,833.4319214503812,1,no
Meghalaya,2013,2966889,7,24727,833.4319214503812,20834,25143,41642,52,702.2170360940365,847.453342541632,1403.55773336987,1.7526776364063503,984.4093706685129,0.1868580205433426,0.18685802054334266,39168,1320.1707242839216,1,no
Meghalaya,2014,2966889,7,39168,1320.1707242839216,24727,20834,25143,62,833.4319214503812,702.2170360940365,847.453342541632,2.089731028022956,794.3674333620165,0.5840174707809277,0.5840174707809276,48603,1638.180599274189,1,no
Meghalaya,2015,2966889,7,48603,1638.180599274189,39168,24727,20834,73,1320.1707242839216,833.4319214503812,702.2170360940365,2.4604897588012222,951.9398939427798,0.24088541666666666,0.2408854166666666,35147,1184.6415555148844,1,no
Meghalaya,2016,2966889,7,35147,1184.6415555148844,48603,39168,24727,79,1638.180599274189,1320.1707242839216,833.4319214503812,2.6627217937711856,1263.9277483361639,-0.27685533814785096,-0.2768553381478509,16454,554.5876505659633,1,no
Meghalaya,2017,2966889,7,16454,554.5876505659633,35147,48603,39168,45,1184.6415555148844,1638.180599274189,1320.1707242839216,1.5167402622747261,1380.9976263576652,-0.531851936153868,-0.5318519361538679,6394,215.51193859965775,1,no
Meghalaya,2018,2966889,7,6394,215.51193859965775,16454,35147,48603,12,554.5876505659633,1184.6415555148844,1638.180599274189,0.404464069939927,1125.803268451679,-0.6114014829220858,-0.6114014829220858,2615,88.13946190774242,0,no
Meghalaya,2019,2966889,7,2615,88.13946190774242,6394,16454,35147,6,215.51193859965775,554.5876505659633,1184.6415555148844,0.2022320349699635,651.5803815601685,-0.5910228339067876,-0.5910228339067877,2033,68.52295451565597,0,no
Meghalaya,2020,2966889,12,2033,68.52295451565597,2615,6394,16454,4,88.13946190774242,215.51193859965775,554.5876505659633,0.13482135664664233,286.07968369112115,-0.2225621414913958,-0.2225621414913957,562,18.942400608853248,0,no
Meghalaya,2021,2966889,14,562,18.942400608853248,2033,2615,6394,4,68.52295451565597,88.13946190774242,215.51193859965775,0.13482135664664233,124.05811834101871,-0.7235612395474668,-0.7235612395474668,499,16.818964241668628,0,no
Meghalaya,2022,2966889,13,499,16.818964241668628,562,2033,2615,4,18.942400608853248,68.52295451565597,88.13946190774242,0.13482135664664233,58.53493901075054,-0.11209964412811388,-0.11209964412811407,1784,60.130325064402484,0,no
Meghalaya,2023,2966889,13,1784,60.130325064402484,499,562,2033,8,16.818964241668628,18.942400608853248,68.52295451565597,0.26964271329328465,34.761439788725944,2.5751503006012024,2.5751503006012038,121,4.07834603856093,0,no
Mizoram,2003,1097206,9,7293,664.6883083030898,7859,10929,9059,35,716.2738811125713,996.0754862806074,825.6425867157125,3.1899205800916146,845.9973180362971,-0.072019340883064,-0.07201934088306397,7830,713.6308040604954,1,yes
Mizoram,2004,1097206,9,7830,713.6308040604954,7293,7859,10929,48,664.6883083030898,716.2738811125713,996.0754862806074,4.374748224125643,792.3458918987562,0.07363225010283833,0.07363225010283829,10741,978.9410557361152,1,yes
Mizoram,2005,1097206,9,10741,978.9410557361152,7830,7293,7859,72,713.6308040604954,664.6883083030898,716.2738811125713,6.562122336188464,698.1976644920522,0.37177522349936143,0.37177522349936165,10668,972.2877928119241,1,yes
Mizoram,2006,1097206,9,10668,972.2877928119241,10741,7830,7293,74,978.9410557361152,713.6308040604954,664.6883083030898,6.744403512193699,785.7533893665668,-0.006796387673400987,-0.00679638767340106,6081,554.2259156439173,1,yes
Mizoram,2007,1097206,9,6081,554.2259156439173,10668,10741,7830,120,972.2877928119241,978.9410557361152,713.6308040604954,10.936870560314107,888.2865508695116,-0.42997750281214847,-0.42997750281214847,7361,670.8858682872678,1,yes
Mizoram,2008,1097206,9,7361,670.8858682872678,6081,10668,10741,75,554.2259156439173,972.2877928119241,978.9410557361152,6.835544100196317,835.1515880639855,0.21049169544482815,0.2104916954448282,9399,856.6303866366025,1,yes
Mizoram,2009,1097206,9,9399,856.6303866366025,7361,6081,10668,91,670.8858682872678,554.2259156439173,972.2877928119241,8.293793508238197,732.4665255810364,0.27686455644613506,0.27686455644613506,15594,1421.246329312818,1,yes
Mizoram,2010,1097206,9,15594,1421.246329312818,9399,7361,6081,119,856.6303866366025,670.8858682872678,554.2259156439173,10.845729972311489,693.9140568559292,0.6591126715608043,0.6591126715608041,8861,807.5967502911941,1,yes
Mizoram,2011,1097206,9,8861,807.5967502911941,15594,9399,7361,31,1421.246329312818,856.6303866366025,670.8858682872678,2.8253582280811442,982.9208614122294,-0.43176862895985635,-0.43176862895985635,9883,900.7424312298693,1,yes
Mizoram,2012,1097206,9,9883,900.7424312298693,8861,15594,9399,30,807.5967502911941,1421.246329312818,856.6303866366025,2.7342176400785267,1028.491155413538,0.11533686942782982,0.11533686942782995,11747,1070.6284872667486,1,yes
Mizoram,2013,1097206,9,11747,1070.6284872667486,9883,8861,15594,25,900.7424312298693,807.5967502911941,1421.246329312818,2.278514700065439,1043.1951702779604,0.18860669837094,0.18860669837094016,23145,2109.4489093205834,1,yes
Mizoram,2014,1097206,9,23145,2109.4489093205834,11747,9883,8861,21,1070.6284872667486,900.7424312298693,807.5967502911941,1.9139523480549687,926.3225562626039,0.970290286881757,0.9702902868817568,28593,2605.982832758844,1,yes
Mizoram,2015,1097206,9,28593,2605.982832758844,23145,11747,9883,31,2109.4489093205834,1070.6284872667486,900.7424312298693,2.8253582280811442,1360.2732759390672,0.23538561244329229,0.23538561244329229,7583,691.1190788238489,1,yes
Mizoram,2016,1097206,9,7583,691.1190788238489,28593,23145,11747,21,2605.982832758844,2109.4489093205834,1070.6284872667486,1.9139523480549687,1928.6867431153921,-0.7347952296016508,-0.7347952296016508,5715,520.8684604349594,1,yes
Mizoram,2017,1097206,9,5715,520.8684604349594,7583,28593,23145,9,691.1190788238489,2605.982832758844,2109.4489093205834,0.820265292023558,1802.1836069677586,-0.24634049848344983,-0.24634049848344972,4296,391.53996605924505,1,yes
Mizoram,2018,1097206,9,4296,391.53996605924505,5715,7583,28593,4,520.8684604349594,691.1190788238489,2605.982832758844,0.3645623520104702,1272.6567906725506,-0.2482939632545932,-0.24829396325459321,8543,778.6140433063619,1,yes
Mizoram,2019,1097206,9,8543,778.6140433063619,4296,5715,7583,3,391.53996605924505,520.8684604349594,691.1190788238489,0.2734217640078527,534.5091684393511,0.9885940409683427,0.9885940409683427,7748,706.1572758442808,1,yes
Mizoram,2020,1097206,7,7748,706.1572758442808,8543,4296,5715,8,778.6140433063619,391.53996605924505,520.8684604349594,0.7291247040209404,563.6741566001888,-0.09305864450427251,-0.09305864450427265,7457,679.6353647355191,1,yes
Mizoram,2021,1097206,5,7457,679.6353647355191,7748,8543,4296,6,706.1572758442808,778.6140433063619,391.53996605924505,0.5468435280157053,625.4370950699625,-0.03755807950438823,-0.037558079504388116,11100,1011.6605268290549,1,yes
Mizoram,2022,1097206,7,11100,1011.6605268290549,7457,7748,8543,7,679.6353647355191,706.1572758442808,778.6140433063619,0.6379841160183229,721.4688946287206,0.4885342631084887,0.48853426310848863,18000,1640.530584047116,1,yes
Mizoram,2023,1097206,7,18000,1640.530584047116,11100,7457,7748,9,1011.6605268290549,679.6353647355191,706.1572758442808,0.820265292023558,799.1510558029516,0.6216216216216216,0.6216216216216216,4308,392.6336531152764,1,yes
Nagaland,2003,1978502,9,3370,170.33088670115066,3945,4318,3443,0,199.39327834897313,218.24592545269098,174.02054685817856,0.0,197.21991688661421,-0.14575411913814956,-0.14575411913814965,2486,125.65061849823755,0,no
Nagaland,2004,1978502,12,2486,125.65061849823755,3370,3945,4318,0,170.33088670115066,199.39327834897313,218.24592545269098,0.0,195.9900301676049,-0.2623145400593472,-0.2623145400593472,2987,150.9728066992098,0,no
Nagaland,2005,1978502,12,2987,150.9728066992098,2486,3370,3945,1,125.65061849823755,170.33088670115066,199.39327834897313,0.0505432898222999,165.12492784945377,0.2015285599356396,0.2015285599356396,3361,169.87599709274997,1,no
Nagaland,2006,1978502,12,3361,169.87599709274997,2987,2486,3370,0,150.9728066992098,125.65061849823755,170.33088670115066,0.0,148.984770632866,0.12520924004017409,0.12520924004017414,4976,251.5034101557643,1,no
Nagaland,2007,1978502,18,4976,251.5034101557643,3361,2987,2486,75,169.87599709274997,150.9728066992098,125.65061849823755,3.7907467366724927,148.83314076339911,0.4805117524546266,0.4805117524546265,5078,256.6588257176389,1,no
Nagaland,2008,1978502,12,5078,256.6588257176389,4976,3361,2987,26,251.5034101557643,169.87599709274997,150.9728066992098,1.3141255353797974,190.78407131590802,0.0204983922829582,0.020498392282958147,8489,429.06198730150385,1,no
Nagaland,2009,1978502,12,8489,429.06198730150385,5078,4976,3361,19,256.6588257176389,251.5034101557643,169.87599709274997,0.9603225066236982,226.01274432205105,0.6717211500590784,0.6717211500590785,4959,250.6441742287852,1,no
Nagaland,2010,1978502,12,4959,250.6441742287852,8489,5078,4976,35,429.06198730150385,256.6588257176389,251.5034101557643,1.7690151437804966,312.4080743916357,-0.4158322535045353,-0.4158322535045353,3363,169.97708367239457,1,no
Nagaland,2011,1978502,12,3363,169.97708367239457,4959,8489,5078,14,250.6441742287852,429.06198730150385,256.6588257176389,0.7076060575121986,312.121662415976,-0.3218390804597701,-0.3218390804597701,2891,146.12065087626902,0,no
Nagaland,2012,1978502,12,2891,146.12065087626902,3363,4959,8489,4,169.97708367239457,250.6441742287852,429.06198730150385,0.2021731592891996,283.22774840089454,-0.14035087719298245,-0.14035087719298242,2285,115.49141724395528,0,no
Nagaland,2013,1978502,12,2285,115.49141724395528,2891,3363,4959,1,146.12065087626902,169.97708367239457,250.6441742287852,0.0505432898222999,188.9139695924829,-0.2096160498097544,-0.2096160498097544,1936,97.85180909597261,0,no
Nagaland,2014,1978502,12,1936,97.85180909597261,2285,2891,3363,1,115.49141724395528,146.12065087626902,169.97708367239457,0.0505432898222999,143.86305059753963,-0.1527352297592998,-0.15273522975929982,1527,77.17960355865195,0,no
Nagaland,2015,1978502,12,1527,77.17960355865195,1936,2285,2891,2,97.85180909597261,115.49141724395528,146.12065087626902,0.1010865796445998,119.82129240539898,-0.2112603305785124,-0.21126033057851243,828,41.84984397286432,0,no
Nagaland,2016,1978502,12,828,41.84984397286432,1527,1936,2285,3,77.17960355865195,97.85180909597261,115.49141724395528,0.1516298694668997,96.84094329952661,-0.4577603143418468,-0.4577603143418467,394,19.914056189986162,0,no
Nagaland,2017,1978502,12,394,19.914056189986162,828,1527,1936,0,41.84984397286432,77.17960355865195,97.85180909597261,0.0,72.29375220916296,-0.5241545893719807,-0.5241545893719807,113,5.711391749919889,0,no
Nagaland,2018,1978502,12,113,5.711391749919889,394,828,1527,1,19.914056189986162,41.84984397286432,77.17960355865195,0.0505432898222999,46.31450124050081,-0.7131979695431472,-0.7131979695431472,20,1.010865796445998,0,no
Nagaland,2019,1978502,12,20,1.010865796445998,113,394,828,0,5.711391749919889,19.914056189986162,41.84984397286432,0.0,22.491763970923458,-0.8230088495575221,-0.8230088495575222,139,7.025517285299686,0,no
Nagaland,2020,1978502,14,139,7.025517285299686,20,113,394,0,1.010865796445998,5.711391749919889,19.914056189986162,0.0,8.878771245450684,5.95,5.95,974,49.22916428692011,0,no
Nagaland,2021,1978502,16,974,49.22916428692011,139,20,113,3,7.025517285299686,1.010865796445998,5.711391749919889,0.1516298694668997,4.582591610555191,6.0071942446043165,6.007194244604318,88,4.447809504362391,0,no
Nagaland,2022,1978502,14,88,4.447809504362391,974,139,20,2,49.22916428692011,7.025517285299686,1.010865796445998,0.1010865796445998,19.088515789555263,-0.9096509240246407,-0.9096509240246407,198,10.00757138481538,0,no
Nagaland,2023,1978502,14,198,10.00757138481538,88,974,139,1,4.447809504362391,49.22916428692011,7.025517285299686,0.0505432898222999,20.234163692194063,1.25,1.25,17,0.8592359269790983,0,no
Odisha,2003,41974218,30,421323,1003.766169032619,473223,454541,509497,465,1127.4134994009896,1082.9052252980628,1213.8332154276227,1.1078229021443593,1141.383980042225,-0.10967345205114713,-0.10967345205114729,416732,992.8285024869314,1,yes
Odisha,2004,41974218,30,416732,992.8285024869314,421323,473223,454541,333,1003.766169032619,1127.4134994009896,1082.9052252980628,0.7933441428259603,1071.3616312438905,-0.010896628002743738,-0.010896628002743745,396573,944.8014016604193,1,yes
