year,state,district,total_cases,total_deaths,population_2011,cases_per_100k,deaths_per_100k
2001,West Bengal,Dinajpur Uttar,120,0,91276115,0.1314692239037562,0.0
2001,West Bengal,Ghatal#,112,0,91276115,0.12270460897683913,0.0
2001,West Bengal,Hooghly,141,0,91276115,0.15447633808691355,0.0
2001,West Bengal,Howrah,79,1,91276115,0.08655057240330616,0.001095576865864635
2001,West Bengal,Jalpaiguri,34000,38,91276115,37.24961343939759,0.04163192090285613
2001,West Bengal,Jangipur (N)#,460,0,91276115,0.503965358297732,0.0
2001,West Bengal,Kalna#,11,0,91276115,0.012051345524510985,0.0
2001,West Bengal,Kandi#,309,0,91276115,0.33853325155217223,0.0
2001,West Bengal,Katwa#,15,0,91276115,0.016433652987969526,0.0
2001,West Bengal,KMUHO#,226,0,91276115,0.24760037168540752,0.0
2001,West Bengal,Kolkata,71807,81,91276115,78.67008800714186,0.08874172613503543
2001,West Bengal,Maldah,1055,1,91276115,1.15583359348719,0.001095576865864635
2001,West Bengal,Midnapur,2840,1,91276115,3.111438299055563,0.001095576865864635
2001,West Bengal,Murshidabad,44,1,91276115,0.04820538209804394,0.001095576865864635
2001,West Bengal,Nadia,481,0,91276115,0.5269724724808894,0.0
2001,West Bengal,Purulia,22565,19,91276115,24.72169197823549,0.020815960451428066
2001,West Bengal,Serampore#,19,0,91276115,0.020815960451428066,0.0
2001,West Bengal,Tamluk#,475,0,91276115,0.5203990112857017,0.0
2001,West Bengal,Uluberia#,335,0,91276115,0.3670182500646527,0.0
2001,West Bengal,Vishnupur#,86,0,91276115,0.09421961046435862,0.0
2002,Andaman And Nicobar Islands,Andaman,388,1,380581,101.9493879095383,0.26275615440602657
2002,Andaman And Nicobar Islands,Nicobars,477,0,380581,125.33468565167469,0.0
2002,Andhra Pradesh,Adilabad,1360,0,49577103,2.7432018365413566,0.0
2002,Andhra Pradesh,Anantapur,745,0,49577103,1.5027098295759638,0.0
2002,Andhra Pradesh,Chittoor,148,0,49577103,0.2985249057412653,0.0
2002,Andhra Pradesh,East Godavari,5748,0,49577103,11.594061879735087,0.0
2002,Andhra Pradesh,Guntur,470,0,49577103,0.9480182817459101,0.0
2002,Andhra Pradesh,Hyderabad,603,0,49577103,1.2162872848782633,0.0
2002,Andhra Pradesh,Karimnagar,310,0,49577103,0.6252886539175151,0.0
2002,Andhra Pradesh,Khammam,1828,0,49577103,3.6871859979394115,0.0
2002,Andhra Pradesh,Krishna,4203,0,49577103,8.477703911017148,0.0
2002,Andhra Pradesh,Kurnool,2211,0,49577103,4.459720044553632,0.0
2002,Andhra Pradesh,Mahabubnagar,125,0,49577103,0.25213252174093354,0.0
2002,Andhra Pradesh,Medak,50,0,49577103,0.1008530086963734,0.0
2002,Andhra Pradesh,Nalgonda,15,0,49577103,0.03025590260891202,0.0
2002,Andhra Pradesh,Nizamabad,194,0,49577103,0.3913096737419288,0.0
2002,Andhra Pradesh,Prakasam,805,0,49577103,1.623733440011612,0.0
2002,Andhra Pradesh,Ranga Reddy,332,0,49577103,0.6696639777439194,0.0
2002,Andhra Pradesh,SPSR Nellore,65,0,49577103,0.13110891130528543,0.0
2002,Andhra Pradesh,Srikakulam,2264,0,49577103,4.566624233771788,0.0
2002,Andhra Pradesh,Visakhapatanam,11816,0,49577103,23.833583015126965,0.0
2002,Andhra Pradesh,Vizianagaram,3071,0,49577103,6.1943917941312545,0.0
2002,Andhra Pradesh,Warangal,254,0,49577103,0.512333284177577,0.0
2002,Andhra Pradesh,West Godavari,264,0,49577103,0.5325038859168516,0.0
2002,Andhra Pradesh,Y.S.R.,1172,0,49577103,2.3639945238429925,0.0
2002,Arunachal Pradesh,Changlang,6602,0,1383727,477.11723483028084,0.0
2002,Arunachal Pradesh,Dibang Valley,6619,0,1383727,478.3458008696802,0.0
2002,Arunachal Pradesh,East Kameng,545,0,1383727,39.38638185133339,0.0
2002,Arunachal Pradesh,East Siang,12533,0,1383727,905.7422453995621,0.0
2002,Arunachal Pradesh,Lohit,5907,0,1383727,426.8905643960116,0.0
2002,Arunachal Pradesh,Lower Subansiri,140,0,1383727,10.117602677406742,0.0
2002,Arunachal Pradesh,Papum Pare,4012,0,1383727,289.9415852982561,0.0
2002,Arunachal Pradesh,Tirap,2293,0,1383727,165.71187813781185,0.0
2002,Arunachal Pradesh,Upper Siang,155,0,1383727,11.201631535700322,0.0
2002,Arunachal Pradesh,Upper Subansiri,404,0,1383727,29.196510583373744,0.0
2002,Arunachal Pradesh,West Kameng,221,0,1383727,15.971358512192072,0.0
2002,Arunachal Pradesh,West Siang,7000,0,1383727,505.88013387033715,0.0
2002,Assam,Barpeta,2637,2,31205576,8.450412836475122,0.006409110987087693
2002,Assam,Bongaigaon,2592,0,31205576,8.30620783926565,0.0
2002,Assam,Cachar,3472,2,31205576,11.126216673584235,0.006409110987087693
2002,Assam,Darrang,15160,3,31205576,48.58106128212471,0.009613666480631538
2002,Assam,Dhemaji,2629,2,31205576,8.424776392526772,0.006409110987087693
2002,Assam,Dhubri,1965,0,31205576,6.296951544813658,0.0
2002,Assam,Dibrugarh,44,0,31205576,0.14100044171592924,0.0
2002,Assam,Dima Hasao,3269,1,31205576,10.475691908394834,0.0032045554935438464
2002,Assam,Goalpara,4564,0,31205576,14.625591272534114,0.0
2002,Assam,Golaghat,544,23,31205576,1.7432781884878523,0.07370477635150846
2002,Assam,Hailakandi,7029,0,31205576,22.524820564119693,0.0
2002,Assam,Jorhat,334,1,31205576,1.0703215348436446,0.0032045554935438464
2002,Assam,Kamrup,5584,3,31205576,17.894237875948836,0.009613666480631538
2002,Assam,Karbi Anglong,13504,8,31205576,43.2743173848161,0.02563644394835077
2002,Assam,Karimganj,706,0,31205576,2.2624161784419554,0.0
2002,Assam,Kokrajhar,7488,1,31205576,23.99571153565632,0.0032045554935438464
2002,Assam,Lakhimpur,3143,1,31205576,10.071917916208308,0.0032045554935438464
2002,Assam,Marigaon,390,2,31205576,1.2497766424821,0.006409110987087693
2002,Assam,Nagaon,5303,7,31205576,16.993757782263014,0.022431888454806925
2002,Assam,Nalbari,1764,0,31205576,5.652835890611344,0.0
2002,Assam,Sivasagar,42,1,31205576,0.13459133072884152,0.0032045554935438464
2002,Assam,Sonitpur,5802,6,31205576,18.592830973541396,0.019227332961263076
2002,Assam,Tinsukia,1636,9,31205576,5.242652787437732,0.028840999441894614
2002,Bihar,Araria,0,0,104099452,0.0,0.0
2002,Bihar,Aurangabad,885,0,104099452,0.8501485675448128,0.0
2002,Bihar,Banka,1,0,104099452,0.0009606198503331219,0.0
2002,Bihar,Begusarai,0,0,104099452,0.0,0.0
2002,Bihar,Bhagalpur,22,1,104099452,0.021133636707328683,0.0009606198503331219
2002,Bihar,Bhojpur,6,0,104099452,0.005763719101998731,0.0
2002,Bihar,Buxar,0,0,104099452,0.0,0.0
2002,Bihar,Darbhanga,0,0,104099452,0.0,0.0
2002,Bihar,Gaya,1231,1,104099452,1.182523035760073,0.0009606198503331219
2002,Bihar,Gopalganj,2,0,104099452,0.0019212397006662437,0.0
2002,Bihar,Jamui,738,0,104099452,0.7089374495458439,0.0
2002,Bihar,Jehanabad,4,0,104099452,0.0038424794013324874,0.0
2002,Bihar,Kaimur (Bhabua),305,0,104099452,0.29298905435160216,0.0
2002,Bihar,Katihar,0,0,104099452,0.0,0.0
2002,Bihar,Khagaria,0,0,104099452,0.0,0.0
2002,Bihar,Kishanganj,2,0,104099452,0.0019212397006662437,0.0
2002,Bihar,Lakhisarai,0,0,104099452,0.0,0.0
2002,Bihar,Madhepura,0,0,104099452,0.0,0.0
2002,Bihar,Madhubani,1,0,104099452,0.0009606198503331219,0.0
2002,Bihar,Munger,255,0,104099452,0.2449580618349461,0.0
2002,Bihar,Muzaffarpur,14,0,104099452,0.013448677904663704,0.0
2002,Bihar,Nalanda,1,0,104099452,0.0009606198503331219,0.0
2002,Bihar,Nawada,105,0,104099452,0.1008650842849778,0.0
2002,Bihar,Pashchim Champaran,1,0,104099452,0.0009606198503331219,0.0
2002,Bihar,Patna,24,0,104099452,0.023054876407994924,0.0
2002,Bihar,Purbi Champaran,0,0,104099452,0.0,0.0
2002,Bihar,Purnia,1,0,104099452,0.0009606198503331219,0.0
2002,Bihar,Rohtas,71,0,104099452,0.06820400937365165,0.0
2002,Bihar,Saharsa,0,0,104099452,0.0,0.0
2002,Bihar,Samastipur,4,0,104099452,0.0038424794013324874,0.0
2002,Bihar,Saran,9,0,104099452,0.008645578652998096,0.0
2002,Bihar,Sheikhpura,0,0,104099452,0.0,0.0
2002,Bihar,Sheohar,0,0,104099452,0.0,0.0
2002,Bihar,Sitamarhi,0,0,104099452,0.0,0.0
2002,Bihar,Siwan,0,0,104099452,0.0,0.0
2002,Bihar,Supaul,0,0,104099452,0.0,0.0
2002,Bihar,Vaishali,1,0,104099452,0.0009606198503331219,0.0
2002,Chandigarh,Chandigarh,157,0,1055450,14.875171727699087,0.0
2002,Chhattisgarh,Bastar,38704,3,25545198,151.51184187337284,0.011743890182413149
2002,Chhattisgarh,Bilaspur,6767,0,25545198,26.49030162146326,0.0
2002,Chhattisgarh,Dantewada,32322,0,25545198,126.52867282531926,0.0
2002,Chhattisgarh,Dhamtari,3245,0,25545198,12.702974547310221,0.0
2002,Chhattisgarh,Durg,3333,0,25545198,13.047461992661008,0.0
2002,Chhattisgarh,Janjgir-Champa,2919,0,25545198,11.426805147487993,0.0
2002,Chhattisgarh,Jashpur,38552,0,25545198,150.91681810413056,0.0
2002,Chhattisgarh,Kabirdham,1313,0,25545198,5.139909269836155,0.0
2002,Chhattisgarh,Kanker,24876,0,25545198,97.38033739256983,0.0
2002,Chhattisgarh,Korba,18905,0,25545198,74.00608129950686,0.0
2002,Chhattisgarh,Korea,7702,0,25545198,30.150480728315358,0.0
2002,Chhattisgarh,Mahasamund,2205,0,25545198,8.631759284073665,0.0
2002,Chhattisgarh,Raigarh,18265,0,25545198,71.50071806059205,0.0
2002,Chhattisgarh,Raipur,4913,0,25545198,19.23257748873193,0.0
2002,Chhattisgarh,RajnandGaon,3792,0,25545198,14.84427719057022,0.0
2002,Chhattisgarh,Surguja,27621,0,25545198,108.12599690947786,0.0
2002,D & N Haveli,Dadra And Nagar Haveli,493,0,343709,143.43528973637584,0.0
2002,Daman & Diu,Daman,154,0,243247,63.310133321274265,0.0
2002,Daman & Diu,Diu,19,0,243247,7.810990474702668,0.0
2002,Delhi,New Delhi,694,0,16787941,4.13391969866942,0.0
2002,Goa,Goa,16818,15,1458545,1153.0669262861277,1.028422160440713
2002,Gujarat,Ahmadabad,1706,0,60439692,2.822648401318789,0.0
2002,Gujarat,Ahmadabad MC#,4090,3,60439692,6.767076179011633,0.004963625559177238
2002,Gujarat,Amreli,2260,0,60439692,3.7392645879135187,0.0
2002,Gujarat,Anand,10189,0,60439692,16.85812694081896,0.0
2002,Gujarat,Banas kantha,2355,1,60439692,3.896446063954131,0.001654541853059079
2002,Gujarat,Bharuch,1170,0,60439692,1.9358139680791226,0.0
2002,Gujarat,Bhavnagar,4264,0,60439692,7.054966461443913,0.0
2002,Gujarat,Dang,131,0,60439692,0.21674498275073936,0.0
2002,Gujarat,Dohad,2713,0,60439692,4.488772047349282,0.0
2002,Gujarat,Gandhinagar,654,1,60439692,1.082070371900638,0.001654541853059079
2002,Gujarat,Jamnagar,1439,1,60439692,2.3808857265520147,0.001654541853059079
2002,Gujarat,Junagadh,4739,0,60439692,7.840873841646976,0.0
2002,Gujarat,Kachchh,8671,1,60439692,14.346532407875275,0.001654541853059079
2002,Gujarat,Kheda,6487,2,60439692,10.733013000794246,0.003309083706118158
2002,Gujarat,Mahesana,832,0,60439692,1.3765788217451538,0.0
2002,Gujarat,Narmada,387,1,60439692,0.6403076971338636,0.001654541853059079
2002,Gujarat,Navsari,586,1,60439692,0.9695615258926203,0.001654541853059079
2002,Gujarat,Panch Mahals,1758,0,60439692,2.908684577677861,0.0
2002,Gujarat,Patan,1725,1,60439692,2.8540846965269115,0.001654541853059079
2002,Gujarat,Porbandar,420,0,60439692,0.6949075782848132,0.0
2002,Gujarat,Rajkot,2094,0,60439692,3.4646106403057115,0.0
2002,Gujarat,Sabar kantha,1120,0,60439692,1.8530868754261685,0.0
2002,Gujarat,Surat,9775,0,60439692,16.1731466136525,0.0
2002,Gujarat,Surendranagar,8555,1,60439692,14.154605552920422,0.001654541853059079
2002,Gujarat,Vadodara,3733,4,60439692,6.176404737469542,0.006618167412236316
2002,Gujarat,Valsad,1113,0,60439692,1.8415050824547552,0.0
2002,Haryana,Ambala,47,0,25351462,0.1853936471198387,0.0
2002,Haryana,Bhiwani,78,0,25351462,0.3076745633052642,0.0
2002,Haryana,Faridabad,79,0,25351462,0.3116191089886651,0.0
2002,Haryana,Fatehabad,5,0,25351462,0.019722728417004117,0.0
2002,Haryana,Gurugram,22,0,25351462,0.08678000503481811,0.0
2002,Haryana,Hisar,36,0,25351462,0.14200364460242962,0.0
2002,Haryana,Jhajjar,10,0,25351462,0.039445456834008234,0.0
2002,Haryana,Jind,118,0,25351462,0.4654563906412971,0.0
2002,Haryana,Kaithal,1,0,25351462,0.003944545683400824,0.0
2002,Haryana,Karnal,88,0,25351462,0.34712002013927246,0.0
2002,Haryana,Kurukshetra,1,0,25351462,0.003944545683400824,0.0
2002,Haryana,Mahendragarh,155,0,25351462,0.6114045809271276,0.0
2002,Haryana,Panchkula,24,0,25351462,0.09466909640161976,0.0
2002,Haryana,Panipat,5,0,25351462,0.019722728417004117,0.0
2002,Haryana,Rewari,65,0,25351462,0.2563954694210535,0.0
2002,Haryana,Rohtak,23,0,25351462,0.09072455071821893,0.0
2002,Haryana,Sirsa,14,0,25351462,0.055223639567611525,0.0
2002,Haryana,Sonipat,51,0,25351462,0.201171829853442,0.0
2002,Haryana,Yamunanagar,114,0,25351462,0.4496782079076938,0.0
2002,Himachal Pradesh,Bilaspur,11,0,6864602,0.16024235636676387,0.0
2002,Himachal Pradesh,Chamba,0,0,6864602,0.0,0.0
2002,Himachal Pradesh,Hamirpur,28,0,6864602,0.40788963438812625,0.0
2002,Himachal Pradesh,Kangra,96,0,6864602,1.3984787464735757,0.0
2002,Himachal Pradesh,Kullu,1,0,6864602,0.01456748694243308,0.0
2002,Himachal Pradesh,Mandi,14,0,6864602,0.20394481719406313,0.0
2002,Himachal Pradesh,Shimla,16,0,6864602,0.2330797910789293,0.0
2002,Himachal Pradesh,Sirmaur,0,0,6864602,0.0,0.0
2002,Himachal Pradesh,Solan,1,0,6864602,0.01456748694243308,0.0
2002,Himachal Pradesh,Una,9,0,6864602,0.1311073824818977,0.0
2002,Jammu And Kashmir,Baramulla,1,0,12267032,0.008151931127268601,0.0
2002,Jammu And Kashmir,Doda,12,0,12267032,0.09782317352722322,0.0
2002,Jammu And Kashmir,Jammu,47,0,12267032,0.38314076298162425,0.0
2002,Jammu And Kashmir,Kargil,0,0,12267032,0.0,0.0
2002,Jammu And Kashmir,Kathua,13,0,12267032,0.10597510465449182,0.0
2002,Jammu And Kashmir,Leh Ladakh,0,0,12267032,0.0,0.0
2002,Jammu And Kashmir,Poonch,110,0,12267032,0.8967124239995461,0.0
2002,Jammu And Kashmir,Rajouri,163,0,12267032,1.3287647737447819,0.0
2002,Jammu And Kashmir,Udhampur,73,0,12267032,0.5950909722906078,0.0
2002,Jammu And Kashmir,UMCP Jammu#,36,0,12267032,0.29346952058166964,0.0
2002,Jharkhand,Bokaro,2942,0,32988134,8.91835834060817,0.0
2002,Jharkhand,Chatra,3580,0,32988134,10.852387103799202,0.0
2002,Jharkhand,Deoghar,330,8,32988134,1.0003597050988091,0.024251144366031735
2002,Jharkhand,Dhanbad,1347,1,32988134,4.083286432630594,0.003031393045753967
2002,Jharkhand,Dumka,4561,0,32988134,13.826183681683844,0.0
2002,Jharkhand,East Singhbum,3825,0,32988134,11.595078400008925,0.0
2002,Jharkhand,Garhwa,16835,0,32988134,51.03350192526804,0.0
2002,Jharkhand,Giridih,5352,0,32988134,16.224015580875232,0.0
2002,Jharkhand,Godda,2095,0,32988134,6.35076843085456,0.0
2002,Jharkhand,Gumla,8977,18,32988134,27.212815371733363,0.05456507482357141
2002,Jharkhand,Hazaribagh,11664,0,32988134,35.35816848567427,0.0
2002,Jharkhand,Jamtara,0,0,32988134,0.0,0.0
2002,Jharkhand,Koderma,541,0,32988134,1.6399836377528962,0.0
2002,Jharkhand,Latehar,10337,2,32988134,31.335509913958756,0.006062786091507934
2002,Jharkhand,Lohardaga,2503,0,32988134,7.58757679352218,0.0
2002,Jharkhand,Pakur,2764,0,32988134,8.378770378463965,0.0
2002,Jharkhand,Palamu,22521,1,32988134,68.27000278342508,0.003031393045753967
2002,Jharkhand,Ranchi,4910,0,32988134,14.884139854651979,0.0
2002,Jharkhand,Sahebganj,2483,0,32988134,7.526948932607101,0.0
2002,Jharkhand,Saraikela Kharsawan,2526,0,32988134,7.6572988335745205,0.0
2002,Jharkhand,Simdega,12921,1,32988134,39.16862954418701,0.003031393045753967
2002,Jharkhand,West Singhbhum,3575,0,32988134,10.837230138570433,0.0
2002,Karnataka,A.M.U. Almatti#,846,0,61095297,1.3847219696795974,0.0
2002,Karnataka,A.M.U. B. Gudi#,89,0,61095297,0.14567406064005223,0.0
2002,Karnataka,A.M.U. Kembhavi#,1270,0,61095297,2.078719741717599,0.0
2002,Karnataka,Bagalkote,2455,0,61095297,4.018312571587957,0.0
2002,Karnataka,Ballari,6494,0,61095297,10.629296065129203,0.0
2002,Karnataka,Belagavi,303,0,61095297,0.49594652105545867,0.0
2002,Karnataka,Bengaluru Rural,774,0,61095297,1.2668732914089933,0.0
2002,Karnataka,Bengaluru Urban,378,4,61095297,0.6187055609206712,0.006547148792811335
2002,Karnataka,Bidar,703,0,61095297,1.1506614003365923,0.0
2002,Karnataka,Chamarajanagara,204,1,61095297,0.3339045884333781,0.0016367871982028337
2002,Karnataka,Chikkamagaluru,2689,0,61095297,4.40132077596742,0.0
2002,Karnataka,Chitradurga,18715,0,61095297,30.632472414366035,0.0
2002,Karnataka,Dakshina Kannada,5069,0,61095297,8.296874307690164,0.0
2002,Karnataka,Davangere,393,2,61095297,0.6432573688937138,0.0032735743964056674
2002,Karnataka,Dharwad,403,0,61095297,0.659625240875742,0.0
2002,Karnataka,Gadag,444,0,61095297,0.7267335160020583,0.0
2002,Karnataka,Hassan,7352,0,61095297,12.033659481187234,0.0
2002,Karnataka,Haveri,312,1,61095297,0.5106776058392841,0.0016367871982028337
2002,Karnataka,Kalaburagi,6044,0,61095297,9.892741825937927,0.0
2002,Karnataka,Kodagu,140,0,61095297,0.22915020774839673,0.0
2002,Karnataka,Kolar,14083,2,61095297,23.050874112290508,0.0032735743964056674
2002,Karnataka,Koppal,2124,0,61095297,3.4765360089828192,0.0
2002,Karnataka,Mandya,14647,0,61095297,23.974022092076908,0.0
2002,Karnataka,Mysuru,6439,12,61095297,10.539272769228047,0.019641446378434006
2002,Karnataka,Raichur,9653,0,61095297,15.799906824251956,0.0
2002,Karnataka,Shivamogga,433,1,61095297,0.7087288568218271,0.0016367871982028337
2002,Karnataka,Tumakuru,21960,1,61095297,35.94384687253423,0.0016367871982028337
2002,Karnataka,U.K.P.N. PURA#,2668,0,61095297,4.366948244805161,0.0
2002,Karnataka,Udupi,2700,9,61095297,4.419325435147652,0.014731084783825505
2002,Karnataka,Uttara Kannada,128,0,61095297,0.20950876136996271,0.0
2002,Karnataka,Vijayapura,2672,0,61095297,4.373495393597972,0.0
2002,Kerala,Alappuzha,319,0,33406061,0.9549165344576243,0.0
2002,Kerala,Ernakulam,225,1,33406061,0.673530471012431,0.0029934687600552488
2002,Kerala,Idukki,38,1,33406061,0.11375181288209946,0.0029934687600552488
2002,Kerala,Kannur,300,1,33406061,0.8980406280165745,0.0029934687600552488
2002,Kerala,Kasaragod,712,2,33406061,2.131349757159337,0.0059869375201104975
2002,Kerala,Kollam,252,0,33406061,0.7543541275339226,0.0
2002,Kerala,Kottayam,65,0,33406061,0.19457546940359116,0.0
2002,Kerala,Kozhikode,295,0,33406061,0.8830732842162983,0.0
2002,Kerala,Malappuram,257,0,33406061,0.7693214713341989,0.0
2002,Kerala,Palakkad,138,0,33406061,0.41309868888762435,0.0
2002,Kerala,Pathanamthitta,264,1,33406061,0.7902757526545857,0.0029934687600552488
2002,Kerala,Thiruvananthapuram,192,1,33406061,0.5747460019306078,0.0029934687600552488
2002,Kerala,Thrissur,266,1,33406061,0.7962626901746961,0.0029934687600552488
2002,Kerala,Wayanad,37,0,33406061,0.1107583441220442,0.0
2002,Lakshadweep,Lakshadweep District,8,0,64473,12.408294945170846,0.0
2002,Madhya Pradesh,Balaghat,4140,4,72626809,5.700374361759443,0.005507608078994631
2002,Madhya Pradesh,Barwani,526,0,72626809,0.724250462387794,0.0
2002,Madhya Pradesh,Betul,4911,2,72626809,6.761965818985659,0.0027538040394973155
2002,Madhya Pradesh,Bhind,1022,1,72626809,1.4071938641831283,0.0013769020197486577
2002,Madhya Pradesh,Bhopal,2821,0,72626809,3.8842405977109635,0.0
2002,Madhya Pradesh,Chhatarpur,1412,0,72626809,1.9441856518851048,0.0
2002,Madhya Pradesh,Chhindwara,4786,1,72626809,6.589853066517077,0.0013769020197486577
2002,Madhya Pradesh,Damoh,1812,0,72626809,2.494946459784568,0.0
2002,Madhya Pradesh,Datia,89,0,72626809,0.12254427975763055,0.0
2002,Madhya Pradesh,Dewas,552,0,72626809,0.7600499149012591,0.0
2002,Madhya Pradesh,Dhar,515,1,72626809,0.7091045401705588,0.0013769020197486577
2002,Madhya Pradesh,Dindori,12717,2,72626809,17.510062985143684,0.0027538040394973155
2002,Madhya Pradesh,East Nimar,495,0,72626809,0.6815664997755856,0.0
2002,Madhya Pradesh,Guna,3204,0,72626809,4.4115940712747,0.0
2002,Madhya Pradesh,Gwalior,612,0,72626809,0.8426640360861787,0.0
2002,Madhya Pradesh,Harda,298,0,72626809,0.4103168018851,0.0
2002,Madhya Pradesh,Indore,520,0,72626809,0.715989050269302,0.0
2002,Madhya Pradesh,Jabalpur,1104,3,72626809,1.5200998298025181,0.004130706059245973
2002,Madhya Pradesh,Jhabua,2538,0,72626809,3.4945773261220934,0.0
2002,Madhya Pradesh,Katni,416,0,72626809,0.5727912402154416,0.0
2002,Madhya Pradesh,Khargone,802,1,72626809,1.1042754198384235,0.0013769020197486577
2002,Madhya Pradesh,Mandla,18626,4,72626809,25.646177019838504,0.005507608078994631
2002,Madhya Pradesh,Mandsaur,480,0,72626809,0.6609129694793557,0.0
2002,Madhya Pradesh,Morena,361,0,72626809,0.49706162912926544,0.0
2002,Madhya Pradesh,Narmadapuram,1505,0,72626809,2.0722375397217303,0.0
2002,Madhya Pradesh,Narsinghpur,1413,0,72626809,1.9455625539048533,0.0
2002,Madhya Pradesh,Neemuch,705,0,72626809,0.9707159239228037,0.0
2002,Madhya Pradesh,Panna,858,0,72626809,1.1813819329443485,0.0
2002,Madhya Pradesh,Raisen,1439,1,72626809,1.9813620064183188,0.0013769020197486577
2002,Madhya Pradesh,Rajgarh,1773,0,72626809,2.4412472810143706,0.0
2002,Madhya Pradesh,Ratlam,1779,0,72626809,2.4495086931328625,0.0
2002,Madhya Pradesh,Rewa,2114,2,72626809,2.9107708697486627,0.0027538040394973155
2002,Madhya Pradesh,Sagar,3626,2,72626809,4.992646723608633,0.0027538040394973155
2002,Madhya Pradesh,Satna,2670,0,72626809,3.6763283927289163,0.0
2002,Madhya Pradesh,Sehore,1756,0,72626809,2.4178399466786433,0.0
2002,Madhya Pradesh,Seoni,8296,0,72626809,11.422779155834865,0.0
2002,Madhya Pradesh,Shahdol,5197,0,72626809,7.155759796633775,0.0
2002,Madhya Pradesh,Shajapur,635,0,72626809,0.8743327825403977,0.0
2002,Madhya Pradesh,Sheopur,685,0,72626809,0.9431778835278307,0.0
2002,Madhya Pradesh,Shivpuri,3480,3,72626809,4.7916190287253295,0.004130706059245973
2002,Madhya Pradesh,Sidhi,2098,3,72626809,2.888740437432684,0.004130706059245973
2002,Madhya Pradesh,Tikamgarh,1015,0,72626809,1.3975555500448877,0.0
2002,Madhya Pradesh,Ujjain,204,0,72626809,0.2808880120287262,0.0
2002,Madhya Pradesh,Umaria,774,0,72626809,1.0657221632854612,0.0
2002,Madhya Pradesh,Vidisha,2037,0,72626809,2.804749414228016,0.0
2002,Maharashtra,Ahmednagar,192,0,112374333,0.17085752135231805,0.0
2002,Maharashtra,Akola,357,0,112374333,0.3176882037644664,0.0
2002,Maharashtra,Amravati,888,1,112374333,0.790216036254471,0.0008898829237099898
2002,Maharashtra,Aurangabad,405,0,112374333,0.3604025841025459,0.0
2002,Maharashtra,Beed,851,1,112374333,0.7572903680772014,0.0008898829237099898
2002,Maharashtra,Bhandara,403,0,112374333,0.35862281825512593,0.0
2002,Maharashtra,Buldhana,559,0,112374333,0.49744455435388435,0.0
2002,Maharashtra,Chandrapur,2629,1,112374333,2.3395022064335635,0.0008898829237099898
2002,Maharashtra,Dhule,575,1,112374333,0.5116826811332441,0.0008898829237099898
2002,Maharashtra,Gadchiroli,7703,3,112374333,6.854768161338051,0.0026696487711299695
2002,Maharashtra,Gondia,2043,9,112374333,1.8180308131395093,0.008008946313389909
2002,Maharashtra,Hingoli,107,0,112374333,0.09521747283696892,0.0
2002,Maharashtra,Jalgaon,437,0,112374333,0.3888788376612656,0.0
2002,Maharashtra,Jalna,102,1,112374333,0.09076805821841898,0.0008898829237099898
2002,Maharashtra,Kolhapur,154,0,112374333,0.13704197025133844,0.0
2002,Maharashtra,Latur,279,0,112374333,0.24827733571508717,0.0
2002,Maharashtra,Mumbai,13542,18,112374333,12.050794552880683,0.016017892626779818
2002,Maharashtra,Nagpur,553,1,112374333,0.4921052568116244,0.0008898829237099898
2002,Maharashtra,Nagpur MC#,142,2,112374333,0.1263633751668186,0.0017797658474199797
2002,Maharashtra,Nanded,962,0,112374333,0.8560673726090102,0.0
2002,Maharashtra,Nandurbar,219,0,112374333,0.19488436029248776,0.0
2002,Maharashtra,Nashik,75,0,112374333,0.06674121927824925,0.0
2002,Maharashtra,Osmanabad,132,0,112374333,0.11746454592971865,0.0
2002,Maharashtra,Parbhani,213,1,112374333,0.18954506275022784,0.0008898829237099898
2002,Maharashtra,Pune,431,0,112374333,0.38353954011900565,0.0
2002,Maharashtra,Pune MC#,177,0,112374333,0.1575092774966682,0.0
2002,Maharashtra,Raigad,2414,0,112374333,2.1481773778359154,0.0
2002,Maharashtra,Ratnagiri,472,1,112374333,0.4200247399911152,0.0008898829237099898
2002,Maharashtra,Sangli,253,0,112374333,0.22514037969862746,0.0
2002,Maharashtra,Satara,460,1,112374333,0.4093461449065953,0.0008898829237099898
2002,Maharashtra,Sindhudurg,308,1,112374333,0.27408394050267687,0.0008898829237099898
2002,Maharashtra,Solapur,386,0,112374333,0.34349480855205605,0.0
2002,Maharashtra,Thane,3694,0,112374333,3.287227520184703,0.0
2002,Maharashtra,Wardha,585,1,112374333,0.5205815103703441,0.0008898829237099898
2002,Maharashtra,Washim,215,0,112374333,0.19132482859764782,0.0
2002,Maharashtra,Yavatmal,2651,0,112374333,2.359079630755183,0.0
2002,Manipur,Bishnupur,26,0,2855794,0.9104298139151494,0.0
2002,Manipur,Chandel,216,1,2855794,7.563570761756626,0.03501653130442882
2002,Manipur,Churachandpur,169,6,2855794,5.917793790448471,0.21009918782657294
2002,Manipur,Imphal,84,0,2855794,2.941388629572021,0.0
2002,Manipur,Jiribam,212,0,2855794,7.423504636538911,0.0
2002,Manipur,Kangpokpi,40,2,2855794,1.4006612521771529,0.07003306260885764
2002,Manipur,Senapati,17,0,2855794,0.5952810321752899,0.0
2002,Manipur,Tamenglong,139,0,2855794,4.867297851315606,0.0
