year,state,total_cases,total_deaths,district_count,population_2011,cases_per_100k,deaths_per_100k,selected_region
2010,Himachal Pradesh,210,0,10,6864602,3.0591722579109466,0.0,no
2010,Jammu And Kashmir,802,0,14,12267032,6.537848764069418,0.0,no
2010,Jharkhand,199842,16,24,32988134,605.7996490495643,0.04850228873206347,no
2010,Karnataka,44319,11,34,61095297,72.5407718371514,0.018004659180231173,no
2010,Kerala,2299,7,14,33406061,6.881984679367017,0.02095428132038674,no
2010,Lakshadweep,6,0,1,64473,9.306221208878135,0.0,no
2010,Madhya Pradesh,87165,31,48,72626809,120.01766455139176,0.042683962612208394,no
2010,Maharashtra,139198,200,36,112374333,123.86992321458317,0.17797658474199798,no
2010,Manipur,947,4,12,2855794,33.16065514529409,0.14006612521771528,no
2010,Meghalaya,41642,87,7,2966889,1403.55773336987,2.9323645070644706,no
2010,Mizoram,15594,31,9,1097206,1421.246329312818,2.8253582280811442,yes
2010,Nagaland,4959,14,12,1978502,250.6441742287852,0.7076060575121986,no
2010,Odisha,395651,247,30,41974218,942.6048151748771,0.588456466300337,yes
2010,Puducherry,175,0,4,1247953,14.022964005855991,0.0,no
2010,Punjab,4408,0,21,27743338,15.888499069578433,0.0,no
2010,Rajasthan,47958,26,31,68548437,69.96220789104207,0.03792938415211422,no
2010,Sikkim,2129,0,6,610577,348.6865702442116,0.0,no
2010,Tamil Nadu,17075,3,40,72147030,23.666947897924558,0.004158175326136086,no
2010,Tripura,24108,15,6,3673917,656.193376170447,0.4082835839786255,yes
2010,Uttar Pradesh,64240,0,68,199812341,32.150166340326294,0.0,no
2010,Uttarakhand,5202,2,17,10086292,51.57494944623852,0.019828892520660713,no
2010,West Bengal,125953,40,16,91276115,137.9911929862484,0.0438230746345854,no
2011,Andhra Pradesh,34949,5,23,49577103,70.49423601859108,0.010085300869637341,no
2011,Arunachal Pradesh,13950,17,15,1383727,1008.146838213029,1.2285660393993902,no
2011,Assam,47397,45,27,31205576,151.88631672749767,0.14420499720947308,no
2011,Bihar,2643,0,38,104099452,2.538918264430441,0.0,no
2011,Chandigarh,582,0,1,1055450,55.142356340897244,0.0,no
2011,Chhattisgarh,136899,42,18,25545198,535.9089406940592,0.16441446255378409,no
2011,D & N Haveli,5150,0,1,343709,1498.3605317288752,0.0,no
2011,Daman & Diu,262,0,2,243247,107.70944759853154,0.0,no
2011,Delhi,413,0,1,16787941,2.4600991866721476,0.0,no
2011,Goa,1187,3,2,1458545,81.38247362954176,0.20568443208814266,no
2011,Gujarat,89764,127,34,60439692,148.51829489799516,0.21012681533850303,no
2011,Haryana,33401,1,21,25351462,131.7517703712709,0.003944545683400824,no
2011,Himachal Pradesh,247,0,10,6864602,3.5981692747809704,0.0,no
2011,Jammu And Kashmir,1091,0,14,12267032,8.893756859850043,0.0,no
2011,Jharkhand,160653,17,24,32988134,487.0023869795121,0.05153368177781745,no
2011,Karnataka,24237,0,34,61095297,39.670811322842084,0.0,no
2011,Kerala,1993,2,14,33406061,5.965983238790111,0.0059869375201104975,no
2011,Lakshadweep,8,0,1,64473,12.408294945170846,0.0,no
2011,Madhya Pradesh,91851,109,48,72626809,126.46982741593396,0.1500823201526037,no
2011,Maharashtra,96577,118,36,112374333,85.9422231231397,0.1050061849977788,no
2011,Manipur,714,1,12,2855794,25.00180335136218,0.03501653130442882,no
2011,Meghalaya,25143,53,7,2966889,847.453342541632,1.7863829755680107,no
2011,Mizoram,8861,30,9,1097206,807.5967502911941,2.7342176400785267,yes
2011,Nagaland,3363,4,12,1978502,169.97708367239457,0.2021731592891996,no
2011,Odisha,308968,99,30,41974218,736.0899493112653,0.23585906948879903,yes
2011,Puducherry,196,1,4,1247953,15.705719686558709,0.08013122289060566,no
2011,Punjab,4689,7,21,27743338,16.9013548405747,0.025231282551508402,no
2011,Rajasthan,48971,32,31,68548437,71.43999505050714,0.04668231895644827,no
2011,Sikkim,3383,9,6,610577,554.0660719286839,1.474015562328748,no
2011,Tamil Nadu,22151,0,40,72147030,30.702580549746816,0.0,no
2011,Tripura,14583,12,6,3673917,396.9333003440197,0.3266268671829004,yes
2011,Uttar Pradesh,56592,0,68,199812341,28.322574930444357,0.0,no
2011,Uttarakhand,3440,3,17,10086292,34.10569513553643,0.02974333878099107,no
2011,West Bengal,57826,14,15,91276115,63.35282784548839,0.015338076122104891,no
2012,Andaman And Nicobar Islands,15370,3,9,380581,4038.562093220628,0.7882684632180796,no
2012,Andhra Pradesh,22516,2,19,49577103,45.41612687615087,0.004034120347854936,no
2012,Arunachal Pradesh,11206,16,19,1383727,809.8418257358568,1.156297448846485,no
2012,Assam,19261,12,23,31205576,61.722943361148026,0.03845466592252615,no
2012,Bihar,12481,0,42,104099452,11.989496352007693,0.0,no
2012,Chhattisgarh,120064,90,25,25545198,470.00614362041745,0.35231670547239446,no
2012,D & N Haveli,8211,1,2,343709,2388.939480781708,0.29094379256871367,no
2012,Daman & Diu,186,0,2,243247,76.46548569972086,0.0,no
2012,Delhi,382,0,1,16787941,2.2754428312560786,0.0,no
2012,Goa,1714,0,2,1458545,117.51437219969218,0.0,no
2012,Gujarat,76246,29,34,60439692,126.15219812834255,0.047981713738713294,no
2012,Haryana,26819,1,21,25351462,105.78877068312667,0.003944545683400824,no
2012,Himachal Pradesh,216,0,10,6864602,3.1465771795655453,0.0,no
2012,Jammu And Kashmir,864,0,14,12267032,7.043268493960071,0.0,no
2012,Jharkhand,131476,10,24,32988134,398.55543208354857,0.03031393045753967,no
2012,Karnataka,16466,0,34,61095297,26.95133800560786,0.0,no
2012,Kerala,2036,3,14,33406061,6.094702395472487,0.008980406280165746,no
2012,Lakshadweep,9,0,1,64473,13.9593318133172,0.0,no
2012,Madhya Pradesh,76538,43,50,72626809,105.38532678752276,0.05920678684919229,no
2012,Maharashtra,58517,96,36,112374333,52.07327904673748,0.08542876067615902,no
2012,Manipur,255,0,12,2855794,8.929215482629349,0.0,no
2012,Meghalaya,20834,52,7,2966889,702.2170360940365,1.7526776364063503,no
2012,Mizoram,9883,25,9,1097206,900.7424312298693,2.278514700065439,yes
2012,Nagaland,2891,1,12,1978502,146.12065087626902,0.0505432898222999,no
2012,Odisha,262842,79,30,41974218,626.1986822482315,0.18821077262237498,yes
2012,Puducherry,143,0,4,1247953,11.458764873356609,0.0,no
2012,Punjab,2998,2,21,27743338,10.806197869917455,0.007208937871859543,no
2012,Rajasthan,42145,17,31,68548437,61.48207288810976,0.024799981945613146,no
2012,Sikkim,2440,3,6,610577,399.62199689801616,0.49133852077624934,no
2012,Tamil Nadu,18831,0,42,72147030,26.100866522156217,0.0,no
2012,Tripura,11708,7,6,3673917,318.6789467481165,0.19053233919002524,yes
2012,Uttar Pradesh,46938,0,68,199812341,23.491041526809397,0.0,no
2012,Uttarakhand,3921,0,17,10086292,38.87454378675533,0.0,no
2012,West Bengal,50021,30,18,91276115,54.80185040741491,0.03286730597593905,no
2013,Andhra Pradesh,18545,0,21,49577103,37.406380925484896,0.0,no
2013,Arunachal Pradesh,8546,21,17,1383727,617.6073748651287,1.5176404016110114,no
2013,Assam,13767,7,25,31205576,44.117115479618136,0.022431888454806925,no
2013,Bihar,6717,1,40,104099452,6.4524835346875795,0.0009606198503331219,no
2013,Chhattisgarh,110145,43,27,25545198,431.17692804729876,0.16832909261458848,no
2013,D & N Haveli,1778,0,1,343709,517.2980631871728,0.0,no
2013,Daman & Diu,91,0,2,243247,37.41053332620752,0.0,no
2013,Delhi,353,0,1,16787941,2.102699789092659,0.0,no
2013,Goa,1530,0,2,1458545,104.89906036495273,0.0,no
2013,Gujarat,58513,38,34,60439692,96.8122074480459,0.062872590416245,no
2013,Haryana,14471,3,21,25351462,57.08152058449331,0.01183363705020247,no
2013,Himachal Pradesh,141,0,10,6864602,2.054015658883064,0.0,no
2013,Jammu And Kashmir,698,0,14,12267032,5.690047926833483,0.0,no
2013,Jharkhand,97786,8,24,32988134,296.4278003720974,0.024251144366031735,no
2013,Karnataka,13302,0,34,61095297,21.772543310494097,0.0,no
2013,Kerala,1634,0,14,33406061,4.8913279539302765,0.0,no
2013,Lakshadweep,8,0,1,64473,12.408294945170846,0.0,no
2013,Madhya Pradesh,78260,49,50,72626809,107.75635206552997,0.06746819896768423,no
2013,Maharashtra,43677,80,36,112374333,38.86741645888123,0.0711906338967992,no
2013,Manipur,120,0,12,2855794,4.201983756531459,0.0,no
2013,Meghalaya,24727,62,7,2966889,833.4319214503812,2.089731028022956,no
2013,Mizoram,11747,21,9,1097206,1070.6284872667486,1.9139523480549687,yes
2013,Nagaland,2285,1,12,1978502,115.49141724395528,0.0505432898222999,no
2013,Odisha,228858,67,30,41974218,545.2346962128038,0.15962179450252056,yes
2013,Puducherry,127,0,4,1247953,10.17666530710692,0.0,no
2013,Punjab,2489,0,23,27743338,8.971523181529202,0.0,no
2013,Rajasthan,30306,10,31,68548437,44.211073696691294,0.014588224673890085,no
2013,Sikkim,2155,5,6,610577,352.94483742427246,0.8188975346270821,no
2013,Tamil Nadu,15020,0,42,72147030,20.81859779952134,0.0,no
2013,Tripura,7560,7,10,3673917,205.77492632522726,0.19053233919002524,yes
2013,Uttar Pradesh,47856,0,72,199812341,23.950472608696376,0.0,no
2013,Uttarakhand,3006,0,17,10086292,29.802825458553055,0.0,no
2013,West Bengal,26438,12,17,91276115,28.964861179729223,0.013146922390375619,no
2014,Andaman And Nicobar Islands,8955,5,8,380581,2352.981362705968,1.3137807720301329,no
2014,Andhra Pradesh,19060,0,9,49577103,38.44516691505754,0.0,no
2014,Arunachal Pradesh,8491,11,20,1383727,613.6326023847189,0.7949544960819583,no
2014,Assam,10481,8,23,31205576,33.58694612783305,0.02563644394835077,no
2014,Bihar,5925,5,42,104099452,5.691672613223747,0.004803099251665609,no
2014,Chhattisgarh,124891,49,25,25545198,488.90206292392014,0.19181687297941477,no
2014,D & N Haveli,4047,1,2,343709,1177.4495285255841,0.29094379256871367,no
2014,Daman & Diu,56,0,2,243247,23.02186666228155,0.0,no
2014,Delhi,98,0,1,16787941,0.5837523493798317,0.0,no
2014,Goa,824,0,2,1458545,56.49465734687651,0.0,no
2014,Gujarat,41608,16,41,60439692,68.84217742208216,0.026472669648945263,no
2014,Haryana,4485,1,21,25351462,17.69128739005269,0.003944545683400824,no
2014,Himachal Pradesh,102,0,10,6864602,1.4858836681281742,0.0,no
2014,Jammu And Kashmir,291,0,14,12267032,2.372211958035163,0.0,no
2014,Jharkhand,103735,8,24,32988134,314.4615576012878,0.024251144366031735,no
2014,Karnataka,14794,2,34,61095297,24.214629810212724,0.0032735743964056674,no
2014,Kerala,1751,6,14,33406061,5.24156379885674,0.017960812560331493,no
2014,Lakshadweep,0,0,1,64473,0.0,0.0,no
2014,Madhya Pradesh,96879,26,50,72626809,133.39289077123024,0.0357994525134651,no
2014,Maharashtra,53385,68,36,112374333,47.50639988225781,0.06051203881227931,no
2014,Manipur,145,0,12,2855794,5.077397039142179,0.0,no
2014,Meghalaya,39168,73,7,2966889,1320.1707242839216,2.4604897588012222,no
2014,Mizoram,23145,31,9,1097206,2109.4489093205834,2.8253582280811442,yes
2014,Nagaland,1936,2,12,1978502,97.85180909597261,0.1010865796445998,no
2014,Odisha,395035,89,30,41974218,941.1372476313913,0.21203492105558702,yes
2014,Puducherry,79,0,4,1247953,6.330366608357847,0.0,no
2014,Punjab,1350,0,23,27743338,4.866033063505191,0.0,no
2014,Rajasthan,13724,4,32,68548437,20.02087954244675,0.0058352898695560335,no
2014,Sikkim,1367,0,6,610577,223.88658596704428,0.0,no
2014,Tamil Nadu,8454,0,41,72147030,11.71773806905149,0.0,no
2014,Telangana,26544,53,12,35003674,75.83203980245045,0.15141267742351847,no
2014,Tripura,29064,42,6,3673917,791.0902723169847,1.1431940351401515,yes
2014,Uttar Pradesh,42456,1,76,199812341,21.247936832890616,0.0005004695881121777,no
2014,Uttarakhand,1171,0,13,10086292,11.60981657084685,0.0,no
2014,West Bengal,26751,66,23,91276115,29.30777673874485,0.07230807314706592,no
2015,Andhra Pradesh,24131,0,11,49577103,48.673679057043735,0.0,no
2015,Arunachal Pradesh,6323,7,18,1383727,456.95429806602027,0.5058801338703371,no
2015,Assam,12282,4,25,31205576,39.358350571705515,0.012818221974175386,no
2015,Bihar,6550,2,40,104099452,6.292060019681948,0.0019212397006662437,no
2015,Chhattisgarh,144886,21,27,25545198,567.1750909897039,0.08220723127689204,no
2015,D & N Haveli,418,0,1,343709,121.6145052937223,0.0,no
2015,Daman & Diu,84,0,2,243247,34.53279999342232,0.0,no
2015,Delhi,54,0,1,16787941,0.3216594578215399,0.0,no
2015,Goa,651,1,2,1458545,44.63352176312695,0.06856147736271422,no
2015,Gujarat,41566,7,41,60439692,68.77268666425368,0.011581792971413554,no
2015,Haryana,9308,3,21,25351462,36.71583122109487,0.01183363705020247,no
2015,Himachal Pradesh,60,0,10,6864602,0.8740492165459848,0.0,no
2015,Jammu And Kashmir,216,0,12,12267032,1.7608171234900178,0.0,no
2015,Jharkhand,104800,6,24,32988134,317.68999119501575,0.0181883582745238,no
2015,Karnataka,12445,0,34,61095297,20.36981668163427,0.0,no
2015,Kerala,1549,4,14,33406061,4.63688310932558,0.011973875040220995,no
2015,Lakshadweep,4,0,1,64473,6.204147472585423,0.0,no
2015,Madhya Pradesh,100597,24,51,72626809,138.51221248065573,0.033045648473967786,no
2015,Maharashtra,56603,59,36,112374333,50.37004313075656,0.0525030924988894,no
2015,Manipur,216,0,13,2855794,7.563570761756626,0.0,no
2015,Meghalaya,48603,79,7,2966889,1638.180599274189,2.6627217937711856,no
2015,Mizoram,28593,21,9,1097206,2605.982832758844,1.9139523480549687,yes
2015,Nagaland,1527,3,12,1978502,77.17960355865195,0.1516298694668997,no
2015,Odisha,436850,80,30,41974218,1040.7579243048674,0.1905931874656962,yes
2015,Puducherry,54,1,4,1247953,4.327086036092705,0.08013122289060566,no
2015,Punjab,857,0,23,27743338,3.0890298780918144,0.0,no
2015,Rajasthan,10337,3,31,68548437,15.079847845400181,0.004376467402167026,no
2015,Sikkim,1275,0,6,610577,208.818871329906,0.0,no
2015,Tamil Nadu,5514,0,41,72147030,7.642726249438127,0.0,no
2015,Telangana,21424,17,12,35003674,61.20500379474451,0.048566330494336105,no
2015,Tripura,21509,8,6,3673917,585.4514405197505,0.21775124478860028,yes
2015,Uttar Pradesh,43333,0,76,199812341,21.686848661664996,0.0,no
2015,Uttarakhand,1466,0,13,10086292,14.534578217644304,0.0,no
2015,West Bengal,19592,26,18,91276115,21.46454195601993,0.028484998512480514,no
2016,Andaman And Nicobar Islands,6576,8,8,380581,1727.884471374031,2.1020492352482125,no
2016,Andhra Pradesh,21119,0,9,49577103,42.5982938131742,0.0,no
2016,Arunachal Pradesh,5198,2,23,1383727,375.65213369400175,0.14453718110581062,no
2016,Assam,5520,6,23,31205576,17.68914632436203,0.019227332961263076,no
2016,Bihar,7838,2,42,104099452,7.529338386911009,0.0019212397006662437,no
2016,Chhattisgarh,145623,59,25,25545198,570.0601733445167,0.2309631735874586,no
2016,D & N Haveli,2312,0,2,343709,672.662048418866,0.0,no
2016,Daman & Diu,48,0,2,243247,19.733028567669898,0.0,no
2016,Delhi,31,0,1,16787941,0.18465635541606917,0.0,no
2016,Goa,742,0,2,1458545,50.872616203133944,0.0,no
2016,Gujarat,44783,6,41,60439692,74.09534780554473,0.009927251118354475,no
2016,Haryana,7866,0,21,25351462,31.027796345630872,0.0,no
2016,Himachal Pradesh,106,0,10,6864602,1.5441536158979066,0.0,no
2016,Jammu And Kashmir,242,0,12,12267032,1.9727673327990016,0.0,no
2016,Jharkhand,141414,15,24,32988134,428.68141617225155,0.045470895686309507,no
2016,Karnataka,11078,0,35,61095297,18.13232858169099,0.0,no
2016,Kerala,1547,2,14,33406061,4.63089617180547,0.0059869375201104975,no
2016,Lakshadweep,2,0,1,64473,3.1020737362927115,0.0,no
2016,Madhya Pradesh,69106,3,51,72626809,95.15219097675075,0.004130706059245973,no
2016,Maharashtra,23983,26,37,112374333,21.342062159336688,0.023136956016459737,no
2016,Manipur,122,0,13,2855794,4.272016819140315,0.0,no
2016,Meghalaya,35147,45,7,2966889,1184.6415555148844,1.5167402622747261,no
2016,Mizoram,7583,9,9,1097206,691.1190788238489,0.820265292023558,yes
2016,Nagaland,828,0,12,1978502,41.84984397286432,0.0,no
2016,Odisha,444843,77,30,41974218,1059.8005661475338,0.1834459429357326,yes
2016,Puducherry,76,0,4,1247953,6.08997293968603,0.0,no
2016,Punjab,841,0,23,27743338,3.031358375116938,0.0,no
2016,Rajasthan,11402,5,31,68548437,16.633493773169477,0.007294112336945042,no
2016,Sikkim,1210,0,6,610577,198.1732033797539,0.0,no
2016,Tamil Nadu,4327,0,41,72147030,5.997474878730282,0.0,no
2016,Telangana,8705,9,12,35003674,24.868818056070342,0.025711586732295587,no
2016,Tripura,5104,6,6,3673917,138.92529417512696,0.1633134335914502,yes
2016,Uttar Pradesh,40959,0,76,199812341,20.498733859486688,0.0,no
2016,Uttarakhand,961,0,13,10086292,9.527782856177474,0.0,no
2016,West Bengal,35660,59,23,91276115,39.06827103673289,0.06463903508601347,no
2017,Andhra Pradesh,15955,0,11,49577103,32.18219507501275,0.0,no
2017,Arunachal Pradesh,2286,0,22,1383727,165.20599800394152,0.0,no
2017,Assam,3933,0,25,31205576,12.603516756107947,0.0,no
2017,Bihar,5263,2,40,104099452,5.05574227230322,0.0019212397006662437,no
2017,Chhattisgarh,140727,81,27,25545198,550.8941445668183,0.317085034925155,no
2017,D & N Haveli,290,0,1,343709,84.37369984492696,0.0,no
2017,Daman & Diu,38,0,2,243247,15.621980949405335,0.0,no
2017,Delhi,577,0,1,16787941,3.4369908733894166,0.0,no
2017,Goa,653,1,2,1458545,44.77064471785238,0.06856147736271422,no
2017,Gujarat,38588,7,41,60439692,63.84546102584374,0.011581792971413554,no
2017,Haryana,5696,0,21,25351462,22.46813221265109,0.0,no
2017,Himachal Pradesh,96,0,10,6864602,1.3984787464735757,0.0,no
2017,Jammu And Kashmir,226,0,12,12267032,1.8423364347627036,0.0,no
2017,Jharkhand,94114,0,24,32988134,285.2965251080889,0.0,no
2017,Karnataka,7381,0,35,61095297,12.081126309935117,0.0,no
2017,Kerala,1192,2,14,33406061,3.5682147619858564,0.0059869375201104975,no
2017,Lakshadweep,1,0,1,64473,1.5510368681463558,0.0,no
2017,Madhya Pradesh,47541,5,51,72626809,65.45929892087094,0.0068845100987432895,no
2017,Maharashtra,17710,20,37,112374333,15.759826578903922,0.0177976584741998,no
2017,Manipur,80,0,13,2855794,2.8013225043543057,0.0,no
2017,Meghalaya,16454,12,7,2966889,554.5876505659633,0.404464069939927,no
2017,Mizoram,5715,4,9,1097206,520.8684604349594,0.3645623520104702,yes
2017,Nagaland,394,1,12,1978502,19.914056189986162,0.0505432898222999,no
2017,Odisha,347860,24,30,41974218,828.7468273977136,0.05717795623970886,yes
2017,Puducherry,60,0,4,1247953,4.8078733734363395,0.0,no
2017,Punjab,946,0,23,27743338,3.409827613389564,0.0,no
2017,Rajasthan,9006,0,31,68548437,13.13815514130541,0.0,no
2017,Sikkim,1475,0,6,610577,241.57477271498925,0.0,no
2017,Tamil Nadu,5435,0,41,72147030,7.533227632516543,0.0,no
2017,Telangana,2667,0,30,35003674,7.619200201670259,0.0,no
2017,Tripura,7692,6,12,3673917,209.36782186423918,0.1633134335914502,yes
2017,Uttar Pradesh,31071,0,70,199812341,15.550090572233474,0.0,no
2017,Uttarakhand,4327,1,19,10086292,42.899808968449456,0.009914446260330357,no
2017,West Bengal,28108,28,19,91276115,30.794474545723162,0.030676152244209783,no
2018,Andaman And Nicobar Islands,4839,0,8,380581,1271.4770311707625,0.0,no
2018,Andhra Pradesh,6079,0,15,49577103,12.26170879730508,0.0,no
2018,Arunachal Pradesh,616,0,19,1383727,44.51745178058967,0.0,no
2018,Assam,3841,2,29,31205576,12.308697650701914,0.006409110987087693,no
2018,Bihar,1520,0,36,104099452,1.4601421725063453,0.0,no
2018,Chandigarh,390,2,3,1055450,36.951063527405374,0.1894926334738737,no
2018,Chhattisgarh,76974,37,25,25545198,301.32473430035657,0.14484131224976216,no
2018,D & N Haveli,1618,1,2,343709,470.74705637617865,0.29094379256871367,no
2018,Daman & Diu,24,0,2,243247,9.866514283834949,0.0,no
2018,Delhi,473,0,1,16787941,2.8174985842516365,0.0,no
2018,Goa,377,0,2,1458545,25.847676965743258,0.0,no
2018,Gujarat,22114,2,41,60439692,36.58853853854848,0.003309083706118158,no
2018,Haryana,3149,0,21,25351462,12.421374357029192,0.0,no
2018,Himachal Pradesh,98,0,10,6864602,1.4276137203584418,0.0,no
2018,Jammu And Kashmir,168,0,12,12267032,1.3695244293811248,0.0,no
2018,Jharkhand,57095,4,24,32988134,173.07738594732274,0.012125572183015867,no
2018,Karnataka,5721,0,35,61095297,9.364059560918413,0.0,no
2018,Kerala,908,0,14,33406061,2.718069634130166,0.0,no
2018,Lakshadweep,5,0,1,64473,7.7551843407317795,0.0,no
2018,Madhya Pradesh,22279,1,51,72626809,30.676000097980346,0.0013769020197486577,no
2018,Maharashtra,10757,13,37,112374333,9.572470610348361,0.011568478008229868,no
2018,Manipur,12,0,13,2855794,0.4201983756531459,0.0,no
2018,Meghalaya,6394,6,7,2966889,215.51193859965775,0.2022320349699635,no
2018,Mizoram,4296,3,9,1097206,391.53996605924505,0.2734217640078527,yes
2018,Nagaland,113,0,12,1978502,5.711391749919889,0.0,no
2018,Odisha,66311,3,30,41974218,157.98031067547225,0.007147244529963607,yes
2018,Puducherry,54,1,4,1247953,4.327086036092705,0.08013122289060566,no
2018,Punjab,659,0,23,27743338,2.3753450287777196,0.0,no
2018,Rajasthan,4590,0,31,68548437,6.695995125315549,0.0,no
2018,Sikkim,1110,0,6,610577,181.79525268721227,0.0,no
2018,Tamil Nadu,3753,0,41,72147030,5.201877332996244,0.0,no
2018,Telangana,1776,0,30,35003674,5.0737531151729955,0.0,no
2018,Tripura,13823,13,12,3673917,376.24693208910276,0.3538457727814755,yes
2018,Uttar Pradesh,85070,0,70,199812341,42.574947860702956,0.0,no
2018,Uttarakhand,2245,0,19,10086292,22.25793185444165,0.0,no
2018,West Bengal,20961,8,23,91276115,22.964386685388614,0.00876461492691708,no
2019,Andhra Pradesh,2790,0,9,49577103,5.627597885257636,0.0,no
2019,Arunachal Pradesh,393,1,25,1383727,28.401556087291787,0.07226859055290531,no
2019,Assam,1018,3,23,31205576,3.2622374924276354,0.009613666480631538,no
2019,Bihar,2336,0,42,104099452,2.244007970378173,0.0,no
2019,Chhattisgarh,59563,31,25,25545198,233.1671103116915,0.12135353188493586,no
2019,D & N Haveli,681,0,2,343709,198.13272273929402,0.0,no
2019,Daman & Diu,8,0,2,243247,3.2888380946116498,0.0,no
2019,Delhi,713,0,1,16787941,4.247096174569591,0.0,no
2019,Goa,272,0,2,1458545,18.648721842658265,0.0,no
2019,Gujarat,13883,1,41,60439692,22.970004546019194,0.001654541853059079,no
2019,Haryana,1497,0,22,25351462,5.9049848880510325,0.0,no
2019,Himachal Pradesh,109,0,10,6864602,1.5878560767252057,0.0,no
2019,Jammu And Kashmir,105,0,12,12267032,0.855952768363203,0.0,no
2019,Jharkhand,37133,2,24,32988134,112.56471796798205,0.006062786091507934,no
2019,Karnataka,3499,0,35,61095297,5.727118406511715,0.0,no
2019,Kerala,656,0,14,33406061,1.9637155065962433,0.0,no
2019,Lakshadweep,11,0,1,64473,17.061405549609916,0.0,no
2019,Madhya Pradesh,14147,3,51,72626809,19.479032873384263,0.004130706059245973,no
2019,Maharashtra,8866,7,37,112374333,7.88970200161277,0.006229180465969929,no
2019,Manipur,16,0,13,2855794,0.5602645008708611,0.0,no
2019,Meghalaya,2615,4,7,2966889,88.13946190774242,0.13482135664664233,no
2019,Mizoram,8543,8,9,1097206,778.6140433063619,0.7291247040209404,yes
2019,Nagaland,20,0,12,1978502,1.010865796445998,0.0,no
2019,Odisha,39556,9,30,41974218,94.23880154241348,0.021441733589890825,yes
2019,Puducherry,21,0,4,1247953,1.6827556807027189,0.0,no
2019,Punjab,1159,0,23,27743338,4.177579496742605,0.0,no
2019,Rajasthan,2606,1,31,68548437,3.801691350015756,0.0014588224673890084,no
2019,Sikkim,802,0,6,610577,131.35116455418398,0.0,no
2019,Tamil Nadu,2080,0,41,72147030,2.883001559454353,0.0,no
2019,Telangana,1702,0,32,35003674,4.862346735374121,0.0,no
2019,Tripura,13322,1,12,3673917,362.61026038421664,0.027218905598575035,yes
2019,Uttar Pradesh,91286,0,70,199812341,45.68586682040826,0.0,no
2019,Uttarakhand,2382,1,19,10086292,23.61621099210691,0.009914446260330357,no
2019,West Bengal,24420,5,26,91276115,26.75398706441439,0.005477884329323175,no
2020,Andaman And Nicobar Islands,301,1,9,380581,79.089602476214,0.26275615440602657,no
2020,Andhra Pradesh,2036,1,15,49577103,4.106734514116325,0.002017060173927468,no
2020,Arunachal Pradesh,30,0,19,1383727,2.1680577165871595,0.0,no
2020,Assam,487,2,29,31205576,1.5606185253558533,0.006409110987087693,no
2020,Bihar,515,0,36,104099452,0.4947192229215578,0.0,no
2020,Chandigarh,365,6,3,1055450,34.58240560898195,0.568477900421621,no
2020,Chhattisgarh,36052,28,25,25545198,141.1302429521196,0.10960964170252271,no
2020,Delhi,496,1,5,16787941,2.9545016866571068,0.005956656626324813,no
2020,Gujarat,4771,1,41,60439692,7.893819180944867,0.001654541853059079,no
2020,Haryana,111,0,22,25351462,0.4378445708574914,0.0,no
2020,Himachal Pradesh,34,0,12,6864602,0.49529455604272465,0.0,no
2020,Jammu And Kashmir,37,0,12,12267032,0.3016214517089382,0.0,no
2020,Jharkhand,16653,8,24,32988134,50.48178839094082,0.024251144366031735,no
2020,Karnataka,1701,1,34,61095297,2.7841750241430203,0.0016367871982028337,no
2020,Kerala,268,1,14,33406061,0.8022496276948067,0.0029934687600552488,no
2020,Ladakh,0,0,2,274289,0.0,0.0,no
2020,Lakshadweep,6,0,1,64473,9.306221208878135,0.0,no
2020,Madhya Pradesh,6760,1,51,72626809,9.307857653500927,0.0013769020197486577,no
2020,Maharashtra,15215,12,37,112374333,13.539568684247497,0.010678595084519878,no
2020,Manipur,36,2,16,2855794,1.2605951269594375,0.07003306260885764,no
2020,Meghalaya,2033,4,12,2966889,68.52295451565597,0.13482135664664233,no
2020,Mizoram,7748,6,7,1097206,706.1572758442808,0.5468435280157053,yes
2020,Nagaland,139,3,14,1978502,7.025517285299686,0.1516298694668997,no
2020,Odisha,39884,6,28,41974218,95.02023361102285,0.014294489059927215,yes
2020,Puducherry,1762,0,6,1247953,141.19121473324716,0.0,no
2020,Punjab,108,0,21,27743338,0.3892826450804153,0.0,no
2020,Rajasthan,1276,0,33,68548437,1.8614574683883747,0.0,no
2020,Sikkim,4,0,4,610577,0.6551180277016658,0.0,no
2020,Tamil Nadu,891,0,43,72147030,1.2349780718624175,0.0,no
2020,Telangana,820,0,30,35003674,2.3426112356091533,0.0,no
2020,The Dadra And Nagar Haveli And Daman And Diu,90,0,6,586956,15.33334696297508,0.0,no
2020,Tripura,3395,2,8,3673917,92.40818450716225,0.05443781119715007,yes
2020,Uttar Pradesh,28622,0,74,199812341,14.32444055094675,0.0,no
2020,Uttarakhand,165,1,15,10086292,1.6358836329545088,0.009914446260330357,no
2020,West Bengal,13921,6,27,91276115,15.251525549701583,0.0065734611951878096,no
2021,Andhra Pradesh,61,0,3,49577103,0.12304067060957555,0.0,no
2021,Arunachal Pradesh,1108,0,31,1383727,80.07359833261907,0.0,no
2021,Assam,128,0,24,31205576,0.41018310317361234,0.0,no
2021,Bihar,1227,0,46,104099452,1.1786805563587404,0.0,no
2021,Chhattisgarh,25655,31,21,25545198,100.42983420993644,0.12135353188493586,no
